start	end	duration	text
806540	808510	1970	arbeiten die Designer
808760	813070	4310	der Gefühlsausbrüche und Adrenalin- schübe der Parkbesucher in Rust.
814520	816590	2070	Man könnte sie beinahe übersehen, wenn man sie sucht:
817720	820990	3270	Die weltweit wichtigste Schmiede von Achterbahnen.
821070	822990	1920	Aus dem Ingenieurbüro Stengel
823150	827590	4440	stammen die Pläne für fast die Hälfte aller Rollercoaster weltweit.
827720	831670	3950	Wie Trophäen hängen sie an der Wand, die Bilder von Expedition G-Force,
832430	834590	2160	El Toro oder Top Thrill Dragster:
835220	837270	2050	verrückte, spektakuläre Bahnen,
837480	840670	3190	geplant und gezeichnet in absolut ruhiger Umgebung.
843770	846590	2820	In jedem Büro arbeitet hochkonzentriert ein Ingenieur,
846950	848880	1930	es ist mucksmäuschenstill.
849100	851040	1940	Schon die Atmosphäre hier
851120	854310	3190	würde unserem Moderator jeden Anflug von Angst sofort nehmen.
854420	856390	1970	Achterbahnen sind absolut sicher,
856540	858710	2170	sagen denn auch die, die es wissen müssen:
858910	861550	2640	die Ingenieure, welche den Nervenkitzel designen.
862020	864470	2450	Die Autofahrt zum Freizeitpark ist deutlich unsicherer
864620	866950	2330	als die Fahrt auf der Achterbahn selbst.
868130	870590	2460	Michael Klose zitiert damit den Mann,
870940	873750	2810	der das Achterbahnfahren revolutioniert hat:
873920	876590	2670	Werner Stengel hat das Münchner Ingenieurbüro
876740	880120	3380	vor 50 Jahren gegründet, weil es ihm schon damals gleich ging,
880300	882920	2620	wie es heute Millionen von Menschen geht:
886180	890180	4000	Achterbahnfahren ist ein Erlebnisreiz, es ist eine Mutprobe.
890400	891660	1260	Der Mensch erlebt Dinge in einer Achterbahn,
892820	894860	2040	die er im täglichen Leben nicht erlebt.
894950	896900	1950	Das macht die Sache so spannend.
897070	899340	2270	Manchmal ist das tägliche Leben langweilig,
899500	902740	3240	die Achterbahnfahrt ist nicht langweilig, aber man weiss eins:
902910	905420	2510	Auch wenn man Angst hat, wird man sicher ankommen
905540	906620	1080	und es war ein Erlebnisreiz.
909580	912900	3320	In Werner Stengels Ingenieurbüro sind in fünf Jahrzehnten
913020	916540	3520	fast 700 Achterbahnen gezeichnet und berechnet worden.
916640	918540	1900	Aus dem operativen Geschäft
918800	921620	2820	hat sich der Firmengründer vor einigen Jahren zurückgezogen.
923660	927540	3880	Rund ein Dutzend Ingenieure arbeiten heute im Büro Stengel,
927570	929540	1970	stets mit dem Ziel,
929700	932460	2760	den Menschen möglichst viel Nervenkitzel zu bieten.
932560	934620	2060	Aber sie gehen mit ihren Plänen
934750	936660	1910	nicht immer und überall an die Grenzen des Möglichen.
937820	939740	1920	Die Vielfalt macht den Reiz:
940110	942740	2630	Es gibt eben Bahnen, die fahren relativ langsam,
942910	946740	3830	werden aber durch visuelle Effekte, Thematisierung und Musik
946960	948820	1860	derart in Szene gesetzt,
948980	951660	2680	dass es dafür gar nicht enorme Höhen und Geschwindigkeiten braucht.
