start	end	duration	text
589450	592230	2780	Ein Huhn kann nicht einfach doppelt so viele Eier legen wie sonst,
592330	594790	2460	nur weil gerade Saison ist.
595020	597710	2690	Deshalb braucht es vor Ostern viel mehr Tiere.
597860	600550	2690	Wir schauten uns einen der grössten Hühnerställe der Schweiz
600660	602790	2130	in Appenzell Innerrhoden an,
602900	605990	3090	wie sich der ganze Eierlegestress auswirkt.
607300	610830	3530	Sie gackern, scharren und picken auf den grünen Wiesen.
610990	613510	2520	Die Hühner auf dem Hof in Schlatt-Haslen
613640	617270	3630	verbringen ihre Freizeit draussen.
617390	620510	3120	Doch die Arbeitszeit - und das sind die meisten Stunden am Tag -
620600	623270	2670	verbringen sie hier: drinnen im Stall.
623370	627430	4060	Mit Fressen, Trinken, Schlafen und am wichtigsten: Eierlegen.
627700	633870	6170	Rolf Inauen weiss, was er von seinen Legehühnern erwarten kann.
634060	637870	3810	Das sind Legehennen, die spitzenmässige Eier produzieren.
638070	643870	5800	Sie produzieren am Tag maximal ein Ei.
644040	647650	3610	Wir können diese Leistung zu Ostern nicht erhöhen,
647740	650290	2550	weil es ein natürliches Tier ist.
650360	654170	3810	Ein Ei pro Tag ist das Maximum, was wir machen können.
654300	658130	3830	Und zu Ostern hin braucht es das Maximum: nämlich Vollbelegung.
658340	662090	3750	18'000 Legehühner hält der Eierproduzent.
662240	665410	3170	Die Produktion läuft rund. Die Eier verlassen am Laufmeter den Stall.
665700	669290	3590	Sie sind kurz vor Ostern wie auch zur Weihnachtszeit besonders gefragt.
669560	676410	6850	Deshalb züchtet der Eierproduzent seine Herde auf diese Zeit hin auf.
676510	680130	3620	Nach getaner Arbeit dürfen die, die wollen hinaus in den Wintergarten.
680340	682930	2590	Was die Hühner nicht wissen: Ihre Tage sind gezählt.
683140	685690	2550	Sie werden nach nur 1 1/2 Jahren geschlachtet,
685900	687970	2070	obwohl sie eigentlich noch 5 Jahre oder länger
688170	690330	2160	nach Würmern scharren könnten.
690380	697370	6990	Sie haben ihre Pflicht, nämlich rund 300 Eier legen, fast erfüllt.
697520	700250	2730	Am Schluss ist die Schalenqualität der Eier nicht mehr zu 100 % gut
700430	703860	3430	und der Konsument verlangt Topqualität, auch in Sachen Schale.
703960	709740	5780	Entsprechend gehen die Tiere dann in die Schlachterei.
709890	711700	1810	Sie müssen das Feld räumen
711940	714140	2200	für die nächste Herde an Hochleistungshühnern,
714290	716300	2010	die die volle Produktion aufrecht erhalten.
716470	718660	2190	Aus einem Teil der Hühner gibts Biogas,
718860	724060	5200	der grösste Teil aber landet auf dem Tisch.
724320	726940	2620	Die Tiere werden nachher der Nahrungsmittelkette zugeführt.
727170	729700	2530	D.h., die Suppenhennen kommen in den Suppentopf
729900	734100	4200	und das Verarbeitungsfleisch kommt in Wurstwaren auf Schweizer Teller.
734230	736420	2190	Tut Ihnen das Weh, wenn Sie wissen,
736580	740740	4160	dass die Tiere nach 12 Monaten weg müssen?
740940	745900	4960	Grundsätzlich bauen wir auch wenn es viele Tiere sind eine Beziehung auf.
746100	749540	3440	Es schmerzt uns schon, weil es unser täglich Brot ist.
749780	751540	1760	Wir arbeiten schliesslich mit diesen Tieren.
751700	754220	2520	Es ist immer Schade, wenn man eine Herde weggeben muss,
754300	758710	4410	aber es ist auch der Zyklus, dass die jungen Tiere kommen können.
758890	762070	3180	Im Moment sind die Eier dieser Hühner aber noch gut.
762150	765390	3240	Bevor sie in die Läden kommen, werden sie auf Risse durchleuchtet.
765500	767430	1930	Auch das Gewicht und die Farbe werden geprüft.
767570	769630	2060	Noch am gleichen Tag, an dem sie gelegt worden sind,
769820	773310	3490	verlassen so einige tausend frische Eier den Hof.
777380	779870	2490	Diese weissen Eier haben eine besondere Bestimmung:
780040	783070	3030	Sie erhalten als Ostereier einen farbigen Anstrich.
787310	791270	3960	Nur die besten der besten Eier kommen dann in die Eierfärberei.
791350	793430	2080	Dort werden sie nochmal aussortiert,
793610	797910	4300	allzu grosse Eier kommen z.B. normal abgepackt in den Verkauf.
798150	801270	3120	Vor Oster sind aber natürlich v.a. die gefärbten Eier gefragt.
801460	804950	3490	Diese sind so begehrt, dass die beiden grössten Eierfärbefabriken
805190	807390	2200	rund um die Uhr arbeiten.
807430	809430	2000	Claudia Weber hat sich angeschaut,
809590	812710	3120	wie in der Fabrik in Bern die Eier im Eiltempo Farbe bekommen.
814170	819350	5180	Rund 1/2 Mio. Eier werden hier tagtäglich gefärbt und gekocht.
819540	823750	4210	Hier gibt es 3 solcher Maschinen.
823910	826830	2920	Diese hier läuft Tag und Nacht in einem 3-Schicht-Betrieb.
826940	829670	2730	Dort hinten steht ein überdimensionierter Eierkocher.
829780	832270	2490	Oben werden sie im Dampf angeheizt,
832450	837950	5500	dann kommen sie im Wasserband zurück auf dieses Fliessband.
838150	842470	4320	Noemi Guemat, was machen Sie dann mit diesen gekochten Eiern?
842570	847230	4660	Ich sortiere die kaputten Eier aus.
847390	852470	5080	Die kaputten Eier erkenne ich daran, dass sie einen Spalt haben
852640	856430	3790	der dunkler ist als der Rest des Eis.
856540	858230	1690	Die Eier, die nicht vollständig gefärbt sind,
858310	860310	2000	lege ich noch mal auf das Laufband,
860420	862230	1810	damit sie überall mit Farbe bedeckt sind.
862420	864270	1850	Die kaputten Eier werfe ich in diese Eimer.
864390	866350	1960	Aus diesen Resteiern wird später Biogas hergestellt.
866550	868670	2120	Sie wurden selber für Ostern hier temporär angestellt.
868890	871150	2260	Ist diese Arbeit nicht etwas langweilig?
871330	874590	3260	Diese Arbeit ist angenehm. Ab und zu ist sie etwas eintönig.
874830	878830	4000	Das Schöne daran ist aber, dass man sieht, wie die Eier gefärbt werden.
878910	880670	1760	Vielen Dank.
880780	883350	2570	Das sieht man hier hinten.
883520	885430	1910	Die Färbung, die Glasur,
885660	888110	2450	dient nicht nur dazu, dass es dann schön aussieht.
888230	890750	2520	Sondern sie dient auch als Siegel.
890950	894950	4000	Sie schützt das Ei und macht es länger haltbar.
895190	897990	2800	In dieser Maschine hier werden die Eier dann getrocknet.
898150	905110	6960	Hier drin sind sie rund 10 Min., bevor sie hier wieder rauskommen.
905330	909470	4140	Hier kommen viele Eier warm wieder raus, Hannes Messer.
909500	912150	2650	Das Ostergeschäft läuft wie verrückt. Warum?
912340	917350	5010	Wir profitieren heuer an Ostern von 3 Faktoren:
917570	919550	1980	Erstens ist Ostern sehr spät,
919710	922230	2520	wir haben also lange Zeit, um Ostereier zu verkaufen.
922390	925230	2840	Wir haben aber auch den Effekt der Zuwanderung in den letzten Jahren.
925420	927390	1970	Das Ei ist ein glaubensunabhängiges Lebensmittel
927560	929310	1750	und wird von allen Menschen konsumiert.
929470	931950	2480	Nicht zuletzt findet das Ei auch wieder zurück auf den Speisplan
932070	934070	2000	von Herr und Frau Schweizer.
934250	936470	2220	Das Ei enthält naturgegeben sehr viele Vitamine
936670	939190	2520	und ist ein hochwertiges Protein.
939420	943030	3610	"Herr und Frau Schweizer ""tütschen"" nicht zuletzt auch sehr gern."
943150	945830	2680	Das machen wir auch noch.
946000	948790	2790	Erst werden die Eier hier aber noch verpackt,
948970	952110	3140	und zwar für die Migros von Genf bis ins Mittelland.
952270	957270	5000	Schweizweit für Coop, Denner und Volg.
957440	959870	2430	Wenn ich schon mal den Profi hier stehen habe:
960050	962630	2580	"Ist das Ei, das ich ausgewählt habe, gut zum ""tütschen""?"
962710	964870	2160	Ich denke ja.
964950	966950	2000	Das Ei ist sehr spitz, das ist erfolgsversprechend.
967070	968990	1920	Es ist auch nicht so gross.
969170	971310	2140	Kleinere Eier haben eher eine stärkere Schale.
971510	975190	3680	"Sie werden Erfolg haben beim ""Tütschen""."
975330	979030	3700	Orange auf orange.
979110	982790	3680	Ja, ich hatte keinen Erfolg.
982910	986870	3960	Auf meiner Seite Stimmt es.
986950	991790	4840	Noch Hintern auf Hintern.
995390	998830	3440	Ein Schloss, eine Fabrikantenvilla und jetzt eine leere Kirche:
998910	1001030	2120	Das sind besondere Häuser,
1001220	1003310	2090	in denen sich die Berner Künstlerin Chantal Michel
1003450	1007230	3780	selber in Szene setzt, sie wohnt darin und bewirtet auch Besucher.
1007380	1010110	2730	Anfangs Februar bezog sie die Kirche in Wollishofen
1010230	1012630	2400	und hat seither viel gearbeitet.
1012830	1016150	3320	Jeden Samstag will sie nämlich angemeldete Gäste empfangen.
1016310	1019550	3240	Corinne Naef zeigt: Morgen stehen zum ersten Mal die Türen offen.
1023870	1034510	10640	Die Tür in eine eigene, mystische Welt.
1037740	1040150.0000000001	2410	Die Künstlerin empfängt die Besucher
1040349.9999999999	1045910.0000000001	5560	mit sphärischen Klängen und Video-Installationen.
1046089.9999999999	1051950	5860	Im Hauptraum der Kirche wacht sie als eine Art Göttin über ihre Gäste.
1052150	1055470	3320	Man sollte eintauchen können. Eintauchen in eine sinnliche Welt.
1055620	1058390	2770	In eine Welt, in der es gut riecht, in der es bewegte Bilder gibt,
1058510	1060830	2320	in der es stehende Bilder gibt,
1060910	1063350	2440	in der es verschiedene Temperaturen gibt.
1063490	1067430	3940	Eine sinnliche Welt. Auch mit dem Essen möchte ich das verstärken.
1067660	1071430	3770	Es gibt ein Diner en Blanc, einen weissen 4-Gänger.
1071590	1074990	3400	Die Gäste kommen alle in Weiss.
1075160	1077830	2670	Hier in der Kirche an der Butzenstrasse in Wollishofen
1078030	1080910	2880	zog Chantal Michel anfangs Februar ein.
1081080	1083310	2230	Sie darf die Räume bis im Sommer zwischennutzen,
1083400	1086310	2910	bevor das Gebäude später abgerissen wird.
1086460	1088950	2490	10 Lastwagenladungen an Möbeln und Gegenständen
1089180	1093640	4460	brachte sie von ihrem letzen Ort, der Villa Gerber in Thun, hierher.
1093770	1099640	5870	Bereit, die leere Kirche zu füllen.
