start	end	duration	text
1169580	1171010	1430	Zur Formel 1:
1171100	1174170	3070	Beim GP von China in Shanghai wurde das 3. Rennen der Saison gefahren.
1174320	1177650	3330	Im Gegensatz zum GP von Malaysia, wo Ferrari die Mercedes ärgern konnte,
1177900	1180770	2870	hatten heute die deutschen Silberpfeile wieder alles im Griff:
1180930	1183290	2360	Lewis Hamilton gewann vor Nico Rosberg.
1185290	1188050	2760	Lewis Hamilton gewann schon zum 4. Mal in Shanghai.
1188110	1191010	2900	Und sein heutiger Sieg stand nie in Gefahr.
1191160	1194730	3570	Hinter den beiden Mercedes etablierten sich die Ferrari
1194940	1197730	2790	mit Vettel/Räikkönen als erste Verfolger.
1197900	1199890	1990	Auch die beiden Sauber-Piloten
1200060	1203330	3270	vermochten sich positiv in Szene zu setzen.
1203490	1206450	2960	Sowohl Felipe Nasr als auch Marcus Ericsson
1206560	1206810	250	holten als 8. und 10. WM-Punkte.
1213320	1216090	2770	Der Deutsche John Degenkolb gewinnt Paris-Roubaix.
1216240	1220170	3930	Starker 5. wird Schweizer Meister Martin Elmiger im roten Dress.
1220360	1223050	2690	Ein beherztes Rennen zeigt auch ein anderer Schweizer.
1223200	1225810	2610	Gregory Rast gehört der ersten Fluchtgruppe an
1225920	1228530	2610	und wird am Ende noch 20.
1228640	1231130	2490	Weil Elmiger den Anschluss an die Gruppe mit Degenkolb
1231290	1233330	2040	erst vor dem Ziel schafft,
1233560	1236170	2610	fehlt ihm im Sprint die Kraft für einen Podestplatz.
1236340	1240410	4070	Degenkolb feiert nach Mailand-Sanremo seinen 2. grossen Sieg.
1240570	1244810	4240	2. wird der Tscheche Stybar, 3. der Belgier van Avermaet.
1246620	1249890	3270	Motorisierte Zweiräder gibt es im Moment live auf SRF zwei zu sehen.
1250060	1254410	4350	Die Moto2-Piloten sind beim GP von Amerika in Austin am Werk.
1254540	1257250	2710	Damit ist von meiner Seite alles gesagt. Bitte, Conny.
